"MUNICIPIO";"SEXO";"ANOOBITO";"GRUPO_transito";"obitos";"grupo_causa_externa";"Nivel_Geografico";"FAIXA_ETARIA";"populacao";"taxa_mortalidade";"NOME_MUNICIPIO"
"353900";"Masculino";2019;;2;"suicidio";"Municipio";"40-59 anos";1475;135,593220338983;"PIRANGI"
"353900";"Feminino";2021;;1;"suicidio";"Municipio";"40-59 anos";1472;67,9347826086957;"PIRANGI"
"353900";"Masculino";2021;;1;"suicidio";"Municipio";"20-39 anos";1531;65,3167864141084;"PIRANGI"
"353900";"Masculino";2023;;1;"suicidio";"Municipio";"40-59 anos";1519;65,8327847267939;"PIRANGI"
"353910";"Feminino";2016;;1;"suicidio";"Municipio";"05-19 anos";2272;44,0140845070423;"PIRAPORA DO BOM JESUS"
"353910";"Masculino";2016;;1;"suicidio";"Municipio";"40-59 anos";1930;51,8134715025907;"PIRAPORA DO BOM JESUS"
"353910";"Masculino";2017;;1;"suicidio";"Municipio";"20-39 anos";2707;36,941263391208;"PIRAPORA DO BOM JESUS"
"353910";"Masculino";2020;;1;"suicidio";"Municipio";"20-39 anos";2770;36,101083032491;"PIRAPORA DO BOM JESUS"
"353910";"Masculino";2021;;2;"suicidio";"Municipio";"40-59 anos";2218;90,1713255184851;"PIRAPORA DO BOM JESUS"
"353910";"Masculino";2023;;3;"suicidio";"Municipio";"20-39 anos";2807;106,875667972925;"PIRAPORA DO BOM JESUS"
"353920";"Feminino";2015;;1;"suicidio";"Municipio";"20-39 anos";3797;26,3365815117198;"PIRAPOZINHO"
"353920";"Masculino";2015;;1;"suicidio";"Municipio";"40-59 anos";3242;30,8451573103023;"PIRAPOZINHO"
"353920";"Feminino";2016;;1;"suicidio";"Municipio";"40-59 anos";3524;28,3768444948922;"PIRAPOZINHO"
"353920";"Masculino";2016;;2;"suicidio";"Municipio";"40-59 anos";3279;60,9942055504727;"PIRAPOZINHO"
"353920";"Masculino";2017;;1;"suicidio";"Municipio";"60 anos e mais";1888;52,9661016949153;"PIRAPOZINHO"
"353920";"Feminino";2018;;1;"suicidio";"Municipio";"20-39 anos";3713;26,9323996768112;"PIRAPOZINHO"
"353920";"Feminino";2019;;1;"suicidio";"Municipio";"20-39 anos";3675;27,2108843537415;"PIRAPOZINHO"
"353920";"Feminino";2019;;1;"suicidio";"Municipio";"60 anos e mais";2479;40,3388463089956;"PIRAPOZINHO"
"353920";"Masculino";2019;;2;"suicidio";"Municipio";"20-39 anos";3670;54,4959128065395;"PIRAPOZINHO"
"353920";"Feminino";2021;;1;"suicidio";"Municipio";"05-19 anos";2468;40,5186385737439;"PIRAPOZINHO"
"353920";"Masculino";2021;;1;"suicidio";"Municipio";"20-39 anos";3612;27,6854928017719;"PIRAPOZINHO"
"353920";"Masculino";2022;;2;"suicidio";"Municipio";"20-39 anos";3574;55,9597090095132;"PIRAPOZINHO"
"353920";"Masculino";2022;;1;"suicidio";"Municipio";"40-59 anos";3373;29,6471983397569;"PIRAPOZINHO"
"353920";"Masculino";2023;;1;"suicidio";"Municipio";"20-39 anos";3520;28,4090909090909;"PIRAPOZINHO"
"353920";"Masculino";2023;;2;"suicidio";"Municipio";"40-59 anos";3373;59,2943966795138;"PIRAPOZINHO"
"353920";"Feminino";2024;;1;"suicidio";"Municipio";"05-19 anos";2423;41,2711514651259;"PIRAPOZINHO"
"353920";"Feminino";2024;;1;"suicidio";"Municipio";"20-39 anos";3431;29,146021568056;"PIRAPOZINHO"
"353920";"Feminino";2024;;1;"suicidio";"Municipio";"40-59 anos";3635;27,5103163686382;"PIRAPOZINHO"
"353920";"Masculino";2024;;1;"suicidio";"Municipio";"40-59 anos";3373;29,6471983397569;"PIRAPOZINHO"
"353930";"Feminino";2015;;1;"suicidio";"Municipio";"60 anos e mais";6987;14,31229426077;"PIRASSUNUNGA"
"353930";"Masculino";2015;;1;"suicidio";"Municipio";"20-39 anos";10798;9,26097425449157;"PIRASSUNUNGA"
"353930";"Masculino";2015;;2;"suicidio";"Municipio";"60 anos e mais";5574;35,880875493362;"PIRASSUNUNGA"
"353930";"Masculino";2016;;1;"suicidio";"Municipio";"40-59 anos";9072;11,0229276895944;"PIRASSUNUNGA"
"353930";"Masculino";2016;;2;"suicidio";"Municipio";"60 anos e mais";5753;34,7644707109334;"PIRASSUNUNGA"
"353930";"Masculino";2017;;2;"suicidio";"Municipio";"20-39 anos";10618;18,8359389715577;"PIRASSUNUNGA"
"353930";"Masculino";2017;;1;"suicidio";"Municipio";"40-59 anos";9166;10,9098843552258;"PIRASSUNUNGA"
"353930";"Masculino";2017;;1;"suicidio";"Municipio";"60 anos e mais";5939;16,8378514901499;"PIRASSUNUNGA"
"353930";"Feminino";2018;;2;"suicidio";"Municipio";"20-39 anos";10714;18,6671644577189;"PIRASSUNUNGA"
"353930";"Masculino";2018;;1;"suicidio";"Municipio";"20-39 anos";10478;9,54380606986066;"PIRASSUNUNGA"
"353930";"Masculino";2018;;2;"suicidio";"Municipio";"40-59 anos";9263;21,5912771240419;"PIRASSUNUNGA"
"353930";"Feminino";2019;;1;"suicidio";"Municipio";"05-19 anos";7066;14,1522785168412;"PIRASSUNUNGA"
"353930";"Feminino";2019;;1;"suicidio";"Municipio";"20-39 anos";10572;9,45894816496406;"PIRASSUNUNGA"
"353930";"Feminino";2019;;2;"suicidio";"Municipio";"40-59 anos";10076;19,8491464867011;"PIRASSUNUNGA"
"353930";"Masculino";2019;;1;"suicidio";"Municipio";"40-59 anos";9365;10,6780565936999;"PIRASSUNUNGA"
"353930";"Feminino";2020;;1;"suicidio";"Municipio";"20-39 anos";10429;9,58864704190239;"PIRASSUNUNGA"
"353930";"Masculino";2020;;2;"suicidio";"Municipio";"20-39 anos";10180;19,6463654223969;"PIRASSUNUNGA"
"353930";"Masculino";2020;;1;"suicidio";"Municipio";"60 anos e mais";6511;15,3586238673015;"PIRASSUNUNGA"
"353930";"Feminino";2021;;1;"suicidio";"Municipio";"40-59 anos";10266;9,74089226573154;"PIRASSUNUNGA"
"353930";"Feminino";2021;;1;"suicidio";"Municipio";"60 anos e mais";8393;11,9146908137734;"PIRASSUNUNGA"
"353930";"Masculino";2021;;2;"suicidio";"Municipio";"20-39 anos";10021;19,9580880151681;"PIRASSUNUNGA"
"353930";"Masculino";2021;;3;"suicidio";"Municipio";"40-59 anos";9532;31,4729332773815;"PIRASSUNUNGA"
"353930";"Masculino";2021;;1;"suicidio";"Municipio";"60 anos e mais";6655;15,0262960180316;"PIRASSUNUNGA"
"353930";"Masculino";2022;;2;"suicidio";"Municipio";"20-39 anos";9849;20,3066301147325;"PIRASSUNUNGA"
"353930";"Masculino";2022;;3;"suicidio";"Municipio";"40-59 anos";9599;31,2532555474529;"PIRASSUNUNGA"
"353930";"Masculino";2022;;2;"suicidio";"Municipio";"60 anos e mais";6794;29,4377391816309;"PIRASSUNUNGA"
"353930";"Feminino";2023;;1;"suicidio";"Municipio";"20-39 anos";9930;10,0704934541793;"PIRASSUNUNGA"
"353930";"Masculino";2023;;2;"suicidio";"Municipio";"20-39 anos";9685;20,6504904491482;"PIRASSUNUNGA"
"353930";"Masculino";2023;;5;"suicidio";"Municipio";"40-59 anos";9676;51,6742455560149;"PIRASSUNUNGA"
"353930";"Masculino";2023;;1;"suicidio";"Municipio";"60 anos e mais";6972;14,3430866322433;"PIRASSUNUNGA"
"353930";"Feminino";2024;;1;"suicidio";"Municipio";"20-39 anos";9767;10,2385584109757;"PIRASSUNUNGA"
"353930";"Masculino";2024;;1;"suicidio";"Municipio";"20-39 anos";9538;10,4843782763682;"PIRASSUNUNGA"
"353930";"Masculino";2024;;2;"suicidio";"Municipio";"40-59 anos";9750;20,5128205128205;"PIRASSUNUNGA"
"353930";"Masculino";2024;;1;"suicidio";"Municipio";"60 anos e mais";7152;13,9821029082774;"PIRASSUNUNGA"
"353940";"Feminino";2018;;1;"suicidio";"Municipio";"20-39 anos";1952;51,2295081967213;"PIRATININGA"
"353940";"Masculino";2019;;1;"suicidio";"Municipio";"05-19 anos";1475;67,7966101694915;"PIRATININGA"
"353940";"Masculino";2021;;2;"suicidio";"Municipio";"60 anos e mais";1283;155,884645362432;"PIRATININGA"
"353940";"Masculino";2023;;1;"suicidio";"Municipio";"20-39 anos";1832;54,5851528384279;"PIRATININGA"
"353940";"Feminino";2024;;1;"suicidio";"Municipio";"40-59 anos";2282;43,8212094653812;"PIRATININGA"
"353940";"Masculino";2024;;1;"suicidio";"Municipio";"20-39 anos";1821;54,9148819330038;"PIRATININGA"
"353950";"Feminino";2015;;1;"suicidio";"Municipio";"20-39 anos";5780;17,3010380622837;"PITANGUEIRAS"
"353950";"Masculino";2015;;1;"suicidio";"Municipio";"05-19 anos";4605;21,7155266015201;"PITANGUEIRAS"
"353950";"Masculino";2015;;1;"suicidio";"Municipio";"20-39 anos";5967;16,7588402882521;"PITANGUEIRAS"
"353950";"Masculino";2015;;1;"suicidio";"Municipio";"40-59 anos";4193;23,8492725971858;"PITANGUEIRAS"
"353950";"Masculino";2016;;1;"suicidio";"Municipio";"20-39 anos";5897;16,9577751399016;"PITANGUEIRAS"
"353950";"Feminino";2017;;1;"suicidio";"Municipio";"20-39 anos";5608;17,8316690442225;"PITANGUEIRAS"
"353950";"Feminino";2017;;1;"suicidio";"Municipio";"40-59 anos";4172;23,9693192713327;"PITANGUEIRAS"
"353950";"Masculino";2017;;1;"suicidio";"Municipio";"40-59 anos";4289;23,3154581487526;"PITANGUEIRAS"
"353950";"Masculino";2017;;1;"suicidio";"Municipio";"60 anos e mais";2097;47,6871721506915;"PITANGUEIRAS"
"353950";"Masculino";2018;;1;"suicidio";"Municipio";"05-19 anos";4263;23,4576589256392;"PITANGUEIRAS"
"353950";"Feminino";2019;;2;"suicidio";"Municipio";"20-39 anos";5388;37,1195248700817;"PITANGUEIRAS"
"353950";"Masculino";2019;;1;"suicidio";"Municipio";"20-39 anos";5631;17,7588350204227;"PITANGUEIRAS"
"353950";"Masculino";2019;;1;"suicidio";"Municipio";"40-59 anos";4370;22,883295194508;"PITANGUEIRAS"
"353950";"Masculino";2020;;1;"suicidio";"Municipio";"05-19 anos";4010;24,9376558603491;"PITANGUEIRAS"
"353950";"Masculino";2020;;1;"suicidio";"Municipio";"40-59 anos";4407;22,691173133651;"PITANGUEIRAS"
"353950";"Feminino";2021;;1;"suicidio";"Municipio";"40-59 anos";4430;22,5733634311512;"PITANGUEIRAS"
"353950";"Masculino";2021;;1;"suicidio";"Municipio";"05-19 anos";3891;25,7003341043434;"PITANGUEIRAS"
"353950";"Masculino";2021;;3;"suicidio";"Municipio";"20-39 anos";5432;55,2282768777614;"PITANGUEIRAS"
"353950";"Masculino";2022;;2;"suicidio";"Municipio";"20-39 anos";5322;37,5798571965427;"PITANGUEIRAS"
"353950";"Masculino";2022;;1;"suicidio";"Municipio";"40-59 anos";4456;22,4416517055655;"PITANGUEIRAS"
"353950";"Feminino";2023;;2;"suicidio";"Municipio";"20-39 anos";4937;40,5104314360948;"PITANGUEIRAS"
"353950";"Feminino";2023;;1;"suicidio";"Municipio";"40-59 anos";4521;22,11900022119;"PITANGUEIRAS"
"353950";"Masculino";2023;;1;"suicidio";"Municipio";"05-19 anos";3695;27,063599458728;"PITANGUEIRAS"
"353950";"Masculino";2023;;2;"suicidio";"Municipio";"20-39 anos";5206;38,4172109104879;"PITANGUEIRAS"
"353950";"Masculino";2023;;4;"suicidio";"Municipio";"40-59 anos";4480;89,2857142857143;"PITANGUEIRAS"
"353950";"Masculino";2023;;1;"suicidio";"Municipio";"60 anos e mais";2496;40,0641025641026;"PITANGUEIRAS"
"353950";"Feminino";2024;;2;"suicidio";"Municipio";"20-39 anos";4837;41,3479429398387;"PITANGUEIRAS"
"353950";"Feminino";2024;;1;"suicidio";"Municipio";"40-59 anos";4559;21,9346347883308;"PITANGUEIRAS"
"353950";"Masculino";2024;;1;"suicidio";"Municipio";"20-39 anos";5105;19,588638589618;"PITANGUEIRAS"
"353950";"Masculino";2024;;1;"suicidio";"Municipio";"40-59 anos";4495;22,2469410456062;"PITANGUEIRAS"
"353950";"Masculino";2024;;1;"suicidio";"Municipio";"60 anos e mais";2585;38,6847195357834;"PITANGUEIRAS"
"353960";"Masculino";2022;;1;"suicidio";"Municipio";"20-39 anos";574;174,216027874564;"PLANALTO"
"353970";"Masculino";2019;;1;"suicidio";"Municipio";"60 anos e mais";274;364,963503649635;"PLATINA"
"353970";"Feminino";2020;;1;"suicidio";"Municipio";"20-39 anos";388;257,731958762887;"PLATINA"
"353970";"Masculino";2020;;1;"suicidio";"Municipio";"20-39 anos";419;238,663484486874;"PLATINA"
"353970";"Masculino";2022;;1;"suicidio";"Municipio";"40-59 anos";401;249,376558603491;"PLATINA"
"353980";"Feminino";2015;;1;"suicidio";"Municipio";"40-59 anos";14554;6,87096330905593;"POA"
"353980";"Masculino";2015;;1;"suicidio";"Municipio";"05-19 anos";13378;7,47495888772612;"POA"
"353980";"Masculino";2015;;3;"suicidio";"Municipio";"20-39 anos";16786;17,8720362206601;"POA"
"353980";"Masculino";2015;;1;"suicidio";"Municipio";"40-59 anos";12766;7,83330722230926;"POA"
"353980";"Feminino";2016;;1;"suicidio";"Municipio";"40-59 anos";14677;6,81338148122913;"POA"
"353980";"Masculino";2016;;4;"suicidio";"Municipio";"20-39 anos";16585;24,1181790774797;"POA"
"353980";"Masculino";2016;;1;"suicidio";"Municipio";"60 anos e mais";5883;16,9981302056774;"POA"
"353980";"Masculino";2017;;2;"suicidio";"Municipio";"20-39 anos";16362;12,2234445666789;"POA"
"353980";"Masculino";2017;;1;"suicidio";"Municipio";"40-59 anos";13030;7,67459708365311;"POA"
"353980";"Feminino";2018;;1;"suicidio";"Municipio";"20-39 anos";16767;5,9640961412298;"POA"
"353980";"Feminino";2018;;1;"suicidio";"Municipio";"40-59 anos";14905;6,70915800067092;"POA"
"353980";"Masculino";2018;;2;"suicidio";"Municipio";"20-39 anos";16114;12,4115675809855;"POA"
"353980";"Masculino";2018;;1;"suicidio";"Municipio";"40-59 anos";13155;7,60167236792094;"POA"
"353980";"Masculino";2018;;1;"suicidio";"Municipio";"60 anos e mais";6407;15,6079288278445;"POA"
"353980";"Masculino";2019;;1;"suicidio";"Municipio";"20-39 anos";15870;6,30119722747322;"POA"
"353980";"Masculino";2019;;1;"suicidio";"Municipio";"40-59 anos";13279;7,53068755177348;"POA"
"353980";"Masculino";2020;;3;"suicidio";"Municipio";"20-39 anos";15632;19,1914022517912;"POA"
"353980";"Masculino";2020;;1;"suicidio";"Municipio";"40-59 anos";13387;7,46993351759169;"POA"
"353980";"Feminino";2021;;2;"suicidio";"Municipio";"40-59 anos";15152;13,1995776135164;"POA"
"353980";"Masculino";2021;;6;"suicidio";"Municipio";"20-39 anos";15388;38,9914218871848;"POA"
"353980";"Feminino";2022;;3;"suicidio";"Municipio";"20-39 anos";15498;19,3573364305072;"POA"
"353980";"Feminino";2022;;3;"suicidio";"Municipio";"40-59 anos";15198;19,739439399921;"POA"
"353980";"Masculino";2022;;1;"suicidio";"Municipio";"20-39 anos";15127;6,61069610629999;"POA"
"353980";"Masculino";2022;;1;"suicidio";"Municipio";"40-59 anos";13511;7,40137665605803;"POA"
"353980";"Feminino";2023;;1;"suicidio";"Municipio";"40-59 anos";15252;6,55651717807501;"POA"
"353980";"Masculino";2023;;2;"suicidio";"Municipio";"20-39 anos";14872;13,4480903711673;"POA"
"353980";"Masculino";2023;;1;"suicidio";"Municipio";"40-59 anos";13563;7,37300007373;"POA"
"353980";"Masculino";2023;;1;"suicidio";"Municipio";"60 anos e mais";7555;13,2362673726009;"POA"
"353980";"Feminino";2024;;1;"suicidio";"Municipio";"20-39 anos";14837;6,73990698928355;"POA"
"353980";"Masculino";2024;;2;"suicidio";"Municipio";"20-39 anos";14641;13,6602691073014;"POA"
"353980";"Masculino";2024;;1;"suicidio";"Municipio";"40-59 anos";13592;7,35726898175397;"POA"
"353990";"Feminino";2015;;1;"suicidio";"Municipio";"60 anos e mais";635;157,48031496063;"POLONI"
"353990";"Masculino";2016;;1;"suicidio";"Municipio";"20-39 anos";848;117,924528301887;"POLONI"
"353990";"Masculino";2019;;1;"suicidio";"Municipio";"40-59 anos";677;147,710487444609;"POLONI"
"353990";"Masculino";2020;;1;"suicidio";"Municipio";"60 anos e mais";567;176,36684303351;"POLONI"
"353990";"Masculino";2021;;1;"suicidio";"Municipio";"60 anos e mais";577;173,310225303293;"POLONI"
"354000";"Masculino";2015;;1;"suicidio";"Municipio";"20-39 anos";3014;33,178500331785;"POMPEIA"
"354000";"Masculino";2015;;2;"suicidio";"Municipio";"40-59 anos";2529;79,0826413602214;"POMPEIA"
"354000";"Masculino";2016;;1;"suicidio";"Municipio";"60 anos e mais";1618;61,8046971569839;"POMPEIA"
"354000";"Masculino";2017;;1;"suicidio";"Municipio";"40-59 anos";2593;38,5653682992673;"POMPEIA"
"354000";"Masculino";2017;;1;"suicidio";"Municipio";"60 anos e mais";1666;60,0240096038415;"POMPEIA"
"354000";"Feminino";2018;;1;"suicidio";"Municipio";"20-39 anos";2880;34,7222222222222;"POMPEIA"
"354000";"Masculino";2018;;1;"suicidio";"Municipio";"60 anos e mais";1720;58,1395348837209;"POMPEIA"
"354000";"Masculino";2019;;1;"suicidio";"Municipio";"40-59 anos";2665;37,5234521575985;"POMPEIA"
"354000";"Masculino";2019;;1;"suicidio";"Municipio";"60 anos e mais";1768;56,5610859728507;"POMPEIA"
"354000";"Masculino";2021;;1;"suicidio";"Municipio";"05-19 anos";2036;49,1159135559921;"POMPEIA"
"354000";"Masculino";2021;;2;"suicidio";"Municipio";"40-59 anos";2723;73,4484024972457;"POMPEIA"
"354000";"Feminino";2022;;1;"suicidio";"Municipio";"40-59 anos";2953;33,8638672536404;"POMPEIA"
"354000";"Masculino";2022;;1;"suicidio";"Municipio";"60 anos e mais";1885;53,0503978779841;"POMPEIA"
"354000";"Masculino";2024;;1;"suicidio";"Municipio";"20-39 anos";2667;37,4953130858643;"POMPEIA"
"354010";"Masculino";2016;;1;"suicidio";"Municipio";"40-59 anos";471;212,314225053079;"PONGAI"
"354010";"Masculino";2017;;1;"suicidio";"Municipio";"40-59 anos";470;212,765957446809;"PONGAI"
"354010";"Masculino";2020;;1;"suicidio";"Municipio";"40-59 anos";475;210,526315789474;"PONGAI"
"354010";"Masculino";2021;;2;"suicidio";"Municipio";"40-59 anos";473;422,832980972516;"PONGAI"
"354010";"Masculino";2022;;1;"suicidio";"Municipio";"60 anos e mais";408;245,098039215686;"PONGAI"
"354010";"Masculino";2023;;1;"suicidio";"Municipio";"60 anos e mais";415;240,963855421687;"PONGAI"
"354020";"Feminino";2015;;1;"suicidio";"Municipio";"20-39 anos";6747;14,8214021046391;"PONTAL"
"354020";"Masculino";2015;;4;"suicidio";"Municipio";"20-39 anos";7568;52,8541226215645;"PONTAL"
"354020";"Masculino";2015;;1;"suicidio";"Municipio";"40-59 anos";4771;20,9599664640537;"PONTAL"
"354020";"Masculino";2016;;1;"suicidio";"Municipio";"20-39 anos";7362;13,5832654170062;"PONTAL"
"354020";"Masculino";2016;;1;"suicidio";"Municipio";"40-59 anos";4828;20,7125103562552;"PONTAL"
"354020";"Feminino";2017;;1;"suicidio";"Municipio";"20-39 anos";6515;15,3491941673062;"PONTAL"
"354020";"Masculino";2017;;4;"suicidio";"Municipio";"20-39 anos";7159;55,8737253806398;"PONTAL"
"354020";"Masculino";2017;;1;"suicidio";"Municipio";"40-59 anos";4874;20,5170291341814;"PONTAL"
"354020";"Feminino";2018;;1;"suicidio";"Municipio";"20-39 anos";6378;15,6788962057071;"PONTAL"
"354020";"Masculino";2018;;1;"suicidio";"Municipio";"20-39 anos";6969;14,3492610130578;"PONTAL"
"354020";"Masculino";2018;;1;"suicidio";"Municipio";"40-59 anos";4908;20,3748981255094;"PONTAL"
"354020";"Masculino";2018;;1;"suicidio";"Municipio";"60 anos e mais";2003;49,9251123315028;"PONTAL"
"354020";"Feminino";2019;;1;"suicidio";"Municipio";"20-39 anos";6244;16,0153747597694;"PONTAL"
"354020";"Masculino";2019;;3;"suicidio";"Municipio";"20-39 anos";6798;44,1306266548985;"PONTAL"
"354020";"Feminino";2020;;1;"suicidio";"Municipio";"60 anos e mais";2486;40,2252614641995;"PONTAL"
"354020";"Masculino";2020;;1;"suicidio";"Municipio";"40-59 anos";4946;20,2183582693085;"PONTAL"
"354020";"Masculino";2020;;1;"suicidio";"Municipio";"60 anos e mais";2163;46,2320850670365;"PONTAL"
"354020";"Feminino";2021;;1;"suicidio";"Municipio";"40-59 anos";4867;20,5465379083624;"PONTAL"
"354020";"Masculino";2022;;1;"suicidio";"Municipio";"20-39 anos";6315;15,8353127474268;"PONTAL"
"354020";"Masculino";2022;;1;"suicidio";"Municipio";"40-59 anos";4966;20,1369311316955;"PONTAL"
"354020";"Feminino";2023;;1;"suicidio";"Municipio";"60 anos e mais";2797;35,7525920629246;"PONTAL"
"354020";"Masculino";2023;;1;"suicidio";"Municipio";"20-39 anos";6156;16,2443144899285;"PONTAL"
"354020";"Masculino";2023;;2;"suicidio";"Municipio";"40-59 anos";5001;39,9920015996801;"PONTAL"
"354020";"Masculino";2024;;1;"suicidio";"Municipio";"20-39 anos";6013;16,6306336271412;"PONTAL"
"354025";"Masculino";2015;;1;"suicidio";"Municipio";"60 anos e mais";312;320,51282051282;"PONTALINDA"
"354025";"Masculino";2016;;1;"suicidio";"Municipio";"40-59 anos";505;198,019801980198;"PONTALINDA"
"354025";"Masculino";2019;;1;"suicidio";"Municipio";"60 anos e mais";349;286,532951289398;"PONTALINDA"
"354025";"Masculino";2021;;1;"suicidio";"Municipio";"40-59 anos";538;185,873605947955;"PONTALINDA"
"354025";"Masculino";2022;;1;"suicidio";"Municipio";"20-39 anos";647;154,559505409583;"PONTALINDA"
"354030";"Masculino";2020;;1;"suicidio";"Municipio";"20-39 anos";322;310,55900621118;"PONTES GESTAL"
"354030";"Masculino";2021;;1;"suicidio";"Municipio";"20-39 anos";312;320,51282051282;"PONTES GESTAL"
"354030";"Masculino";2023;;1;"suicidio";"Municipio";"20-39 anos";288;347,222222222222;"PONTES GESTAL"
"354040";"Masculino";2017;;1;"suicidio";"Municipio";"40-59 anos";555;180,18018018018;"POPULINA"
"354040";"Feminino";2023;;1;"suicidio";"Municipio";"20-39 anos";444;225,225225225225;"POPULINA"
"354040";"Masculino";2024;;1;"suicidio";"Municipio";"40-59 anos";549;182,149362477231;"POPULINA"
"354050";"Masculino";2016;;1;"suicidio";"Municipio";"40-59 anos";1221;81,9000819000819;"PORANGABA"
"354050";"Masculino";2019;;2;"suicidio";"Municipio";"60 anos e mais";1222;163,66612111293;"PORANGABA"
"354050";"Masculino";2022;;1;"suicidio";"Municipio";"60 anos e mais";1400;71,4285714285714;"PORANGABA"
"354050";"Feminino";2023;;1;"suicidio";"Municipio";"40-59 anos";1323;75,5857898715042;"PORANGABA"
"354050";"Masculino";2024;;1;"suicidio";"Municipio";"20-39 anos";1236;80,9061488673139;"PORANGABA"
"354060";"Masculino";2015;;1;"suicidio";"Municipio";"05-19 anos";5873;17,0270730461434;"PORTO FELIZ"
"354060";"Masculino";2015;;1;"suicidio";"Municipio";"40-59 anos";6672;14,9880095923261;"PORTO FELIZ"
"354060";"Feminino";2016;;1;"suicidio";"Municipio";"20-39 anos";8011;12,482836100362;"PORTO FELIZ"
"354060";"Masculino";2016;;2;"suicidio";"Municipio";"60 anos e mais";3681;54,333061668025;"PORTO FELIZ"
"354060";"Feminino";2017;;1;"suicidio";"Municipio";"05-19 anos";5538;18,0570603105814;"PORTO FELIZ"
"354060";"Feminino";2017;;1;"suicidio";"Municipio";"40-59 anos";6848;14,6028037383178;"PORTO FELIZ"
"354060";"Masculino";2017;;2;"suicidio";"Municipio";"20-39 anos";8822;22,670596236681;"PORTO FELIZ"
"354060";"Masculino";2017;;1;"suicidio";"Municipio";"40-59 anos";6937;14,4154533660084;"PORTO FELIZ"
"354060";"Feminino";2018;;1;"suicidio";"Municipio";"40-59 anos";6988;14,3102461362335;"PORTO FELIZ"
"354060";"Masculino";2018;;4;"suicidio";"Municipio";"20-39 anos";8877;45,0602681085952;"PORTO FELIZ"
"354060";"Masculino";2018;;1;"suicidio";"Municipio";"40-59 anos";7078;14,1282848262221;"PORTO FELIZ"
"354060";"Masculino";2019;;2;"suicidio";"Municipio";"20-39 anos";8923;22,4139863274683;"PORTO FELIZ"
"354060";"Masculino";2019;;4;"suicidio";"Municipio";"40-59 anos";7222;55,386319579064;"PORTO FELIZ"
"354060";"Masculino";2020;;2;"suicidio";"Municipio";"40-59 anos";7366;27,1517784414879;"PORTO FELIZ"
"354060";"Masculino";2020;;1;"suicidio";"Municipio";"60 anos e mais";4371;22,878059940517;"PORTO FELIZ"
"354060";"Masculino";2021;;2;"suicidio";"Municipio";"20-39 anos";8991;22,2444666889111;"PORTO FELIZ"
"354060";"Feminino";2022;;1;"suicidio";"Municipio";"40-59 anos";7512;13,3120340788072;"PORTO FELIZ"
"354060";"Masculino";2022;;2;"suicidio";"Municipio";"20-39 anos";8983;22,2642769676055;"PORTO FELIZ"
"354060";"Masculino";2022;;4;"suicidio";"Municipio";"40-59 anos";7639;52,3628747218222;"PORTO FELIZ"
"354060";"Masculino";2022;;1;"suicidio";"Municipio";"60 anos e mais";4666;21,4316330904415;"PORTO FELIZ"
"354060";"Masculino";2023;;3;"suicidio";"Municipio";"40-59 anos";7803;38,4467512495194;"PORTO FELIZ"
"354060";"Masculino";2023;;2;"suicidio";"Municipio";"60 anos e mais";4841;41,3137781450114;"PORTO FELIZ"
"354060";"Masculino";2024;;1;"suicidio";"Municipio";"20-39 anos";8904;11,2309074573226;"PORTO FELIZ"
"354060";"Masculino";2024;;2;"suicidio";"Municipio";"40-59 anos";7978;25,0689395838556;"PORTO FELIZ"
"354070";"Feminino";2015;;1;"suicidio";"Municipio";"60 anos e mais";4505;22,1975582685905;"PORTO FERREIRA"
"354070";"Masculino";2015;;1;"suicidio";"Municipio";"20-39 anos";8158;12,2579063495955;"PORTO FERREIRA"
"354070";"Masculino";2015;;2;"suicidio";"Municipio";"40-59 anos";6682;29,9311583358276;"PORTO FERREIRA"
"354070";"Masculino";2016;;2;"suicidio";"Municipio";"20-39 anos";8083;24,7432883830261;"PORTO FERREIRA"
"354070";"Feminino";2017;;1;"suicidio";"Municipio";"05-19 anos";5432;18,4094256259205;"PORTO FERREIRA"
"354070";"Masculino";2017;;1;"suicidio";"Municipio";"20-39 anos";7992;12,5125125125125;"PORTO FERREIRA"
"354070";"Masculino";2017;;2;"suicidio";"Municipio";"40-59 anos";6803;29,3987946494194;"PORTO FERREIRA"
"354070";"Masculino";2017;;2;"suicidio";"Municipio";"60 anos e mais";3956;50,5561172901921;"PORTO FERREIRA"
"354070";"Feminino";2018;;1;"suicidio";"Municipio";"20-39 anos";7982;12,5281884239539;"PORTO FERREIRA"
"354070";"Masculino";2018;;1;"suicidio";"Municipio";"20-39 anos";7886;12,6806999746386;"PORTO FERREIRA"
"354070";"Masculino";2018;;1;"suicidio";"Municipio";"40-59 anos";6855;14,5878920495988;"PORTO FERREIRA"
"354070";"Masculino";2018;;1;"suicidio";"Municipio";"60 anos e mais";4091;24,443901246639;"PORTO FERREIRA"
"354070";"Feminino";2019;;1;"suicidio";"Municipio";"40-59 anos";7251;13,7912012136257;"PORTO FERREIRA"
"354070";"Masculino";2019;;2;"suicidio";"Municipio";"40-59 anos";6908;28,9519397799653;"PORTO FERREIRA"
"354070";"Feminino";2020;;1;"suicidio";"Municipio";"60 anos e mais";5296;18,8821752265861;"PORTO FERREIRA"
"354070";"Feminino";2021;;2;"suicidio";"Municipio";"20-39 anos";7645;26,160889470242;"PORTO FERREIRA"
